Date,Account_ID,Department_ID,Scenario,Amount
02/22/2023,COGS-001,DPT-500,Actual,11059.53
11/05/2023,COGS-001,DPT-200,Budget,23325.38
03/17/2023,OPEX-004,DPT-500,Budget,6214.21
04/24/2023,OPEX-001,DPT-200,Budget,5825.32
06/22/2023,REV-002,DPT-300,Actual,31363.87
09/03/2023,OPEX-004,DPT-500,Budget,13050.13
01/17/2023,OPEX-005,DPT-100,Budget,15392.65
01/09/2023,REV-002,DPT-100,Budget,85148.81
06/10/2023,OPEX-001,DPT-500,Actual,7228.37
07/21/2023,REV-002,DPT-500,Budget,96400.05
12/29/2023,REV-001,DPT-200,Actual,31915.94
12/01/2023,OPEX-001,DPT-400,Actual,18392.46
08/22/2023,COGS-002,DPT-300,Budget,6226.28
01/10/2023,OPEX-005,DPT-100,Budget,9186.76
03/07/2023,COGS-002,DPT-200,Actual,23113.43
05/13/2023,REV-002,DPT-100,Actual,79842.55
03/14/2023,REV-001,DPT-100,Budget,54094.25
10/25/2023,OPEX-001,DPT-300,Budget,9146.25
09/05/2023,OPEX-001,DPT-400,Actual,7947.6
03/08/2023,COGS-002,DPT-200,Actual,26603.22
01/19/2023,COGS-001,DPT-300,Budget,29124.47
06/07/2023,OPEX-002,DPT-400,Actual,10735.76
07/14/2023,OPEX-005,DPT-200,Budget,16048.95
11/13/2023,OPEX-002,DPT-500,Actual,2154.98
01/11/2023,OPEX-003,DPT-100,Budget,12466.2
09/25/2023,REV-001,DPT-500,Budget,145142.52
09/07/2023,OPEX-003,DPT-300,Budget,9822.93
05/02/2023,REV-001,DPT-500,Budget,28378.5
02/08/2023,COGS-002,DPT-500,Actual,16674.05
07/29/2023,OPEX-002,DPT-300,Actual,16268.29
05/30/2023,REV-002,DPT-400,Actual,65517.51
11/23/2023,OPEX-003,DPT-400,Actual,9326.34
10/26/2023,OPEX-003,DPT-300,Budget,11622.53
07/10/2023,COGS-002,DPT-300,Budget,23906.71
06/12/2023,OPEX-005,DPT-200,Budget,11586.16
12/18/2023,COGS-001,DPT-300,Actual,7227.32
08/30/2023,OPEX-005,DPT-300,Budget,13892.1
07/26/2023,REV-002,DPT-400,Actual,98634.92
07/25/2023,REV-001,DPT-100,Budget,125026.88
03/30/2023,OPEX-001,DPT-500,Budget,19511.3
02/24/2023,OPEX-001,DPT-100,Actual,13573.63
08/05/2023,REV-002,DPT-200,Actual,33756.88
07/16/2023,COGS-002,DPT-300,Actual,11503.74
11/25/2023,REV-001,DPT-500,Actual,51132.74
12/29/2023,OPEX-004,DPT-500,Budget,13363.99
12/07/2023,OPEX-001,DPT-100,Actual,11030.06
11/10/2023,OPEX-004,DPT-300,Actual,9773.14
04/09/2023,OPEX-001,DPT-400,Actual,14478.74
04/01/2023,OPEX-002,DPT-500,Actual,14252.51
11/11/2023,OPEX-001,DPT-300,Budget,18238.54
09/30/2023,REV-001,DPT-300,Actual,49329.46
08/29/2023,COGS-001,DPT-500,Budget,16072.52
12/21/2023,OPEX-001,DPT-300,Actual,14899.03
04/28/2023,OPEX-004,DPT-500,Budget,3096.77
09/19/2023,OPEX-005,DPT-400,Actual,1952.65
01/13/2023,OPEX-001,DPT-200,Actual,17324.87
05/01/2023,REV-002,DPT-400,Actual,23335.61
07/03/2023,OPEX-004,DPT-200,Actual,5614.11
06/22/2023,REV-001,DPT-200,Budget,145557.66
08/23/2023,REV-001,DPT-300,Budget,98893.1
06/27/2023,REV-002,DPT-300,Budget,139705.73
08/14/2023,COGS-001,DPT-500,Budget,13702.15
01/10/2023,REV-001,DPT-100,Budget,132559.41
06/21/2023,OPEX-002,DPT-300,Budget,2441.54
07/27/2023,OPEX-002,DPT-200,Actual,13483.36
05/11/2023,OPEX-002,DPT-300,Actual,18914.44
10/27/2023,OPEX-003,DPT-300,Budget,2321.36
09/11/2023,OPEX-003,DPT-500,Budget,13991.46
07/01/2023,COGS-001,DPT-300,Actual,14656.05
06/13/2023,REV-002,DPT-500,Actual,80705.71
03/30/2023,OPEX-005,DPT-400,Actual,12223.41
04/23/2023,OPEX-004,DPT-500,Budget,4940.62
09/22/2023,OPEX-004,DPT-400,Budget,5392.81
08/25/2023,OPEX-005,DPT-500,Actual,13661.9
04/29/2023,OPEX-005,DPT-300,Actual,17105.86
07/14/2023,OPEX-005,DPT-200,Budget,1250.39
05/21/2023,OPEX-001,DPT-500,Budget,3639.36
11/15/2023,OPEX-002,DPT-400,Actual,15288.06
03/13/2023,OPEX-004,DPT-500,Actual,18708.15
11/27/2023,OPEX-005,DPT-100,Budget,6135.21
06/19/2023,OPEX-004,DPT-100,Actual,3923.45
12/13/2023,OPEX-003,DPT-500,Budget,14335.42
01/11/2023,OPEX-003,DPT-300,Budget,11539.85
09/08/2023,REV-001,DPT-300,Actual,41020.53
12/07/2023,COGS-002,DPT-400,Actual,18553.61
08/27/2023,OPEX-005,DPT-400,Budget,11493.33
01/08/2023,COGS-002,DPT-500,Budget,21649.3
05/14/2023,REV-001,DPT-200,Budget,66797.75
04/17/2023,OPEX-001,DPT-100,Actual,16645.82
04/14/2023,REV-002,DPT-400,Budget,76294.04
06/29/2023,COGS-001,DPT-200,Actual,18067.05
08/21/2023,COGS-002,DPT-100,Budget,9437.1
08/06/2023,COGS-002,DPT-100,Budget,10185.06
08/22/2023,COGS-001,DPT-200,Actual,26974.06
04/26/2023,REV-001,DPT-500,Actual,108467.23
11/16/2023,COGS-002,DPT-400,Actual,13904.4
12/14/2023,REV-001,DPT-300,Actual,141008.55
03/03/2023,OPEX-003,DPT-500,Budget,8956.54
03/24/2023,OPEX-002,DPT-500,Budget,14298.46
03/09/2023,REV-001,DPT-400,Actual,87224.51
07/06/2023,COGS-001,DPT-300,Actual,14409.65
08/27/2023,COGS-001,DPT-200,Budget,25511.86
07/20/2023,OPEX-002,DPT-400,Budget,9885.87
03/15/2023,REV-001,DPT-200,Budget,87048.03
07/12/2023,COGS-001,DPT-100,Budget,11259.71
05/23/2023,OPEX-005,DPT-300,Actual,2119
04/18/2023,COGS-001,DPT-400,Budget,8805.52
10/19/2023,COGS-002,DPT-500,Actual,21670.2
08/15/2023,COGS-002,DPT-500,Budget,11751.54
03/15/2023,REV-001,DPT-500,Actual,103099.2
10/01/2023,OPEX-005,DPT-300,Actual,11569.05
04/06/2023,REV-001,DPT-300,Actual,137526.93
06/08/2023,COGS-001,DPT-300,Budget,23937.38
04/03/2023,REV-001,DPT-200,Budget,130205.38
12/19/2023,COGS-001,DPT-200,Actual,18989.29
05/12/2023,OPEX-002,DPT-100,Actual,5915.35
07/13/2023,REV-002,DPT-200,Budget,56448.52
12/24/2023,OPEX-002,DPT-400,Budget,1220.91
02/11/2023,REV-002,DPT-200,Actual,21154.24
10/10/2023,OPEX-004,DPT-400,Budget,12891.29
01/12/2023,OPEX-001,DPT-400,Actual,15952.65
04/14/2023,OPEX-005,DPT-100,Budget,16969.2
12/16/2023,OPEX-002,DPT-100,Actual,3662
07/06/2023,COGS-002,DPT-400,Actual,5547.16
03/30/2023,OPEX-003,DPT-400,Actual,8317.11
08/18/2023,REV-001,DPT-400,Actual,94382.15
02/25/2023,OPEX-003,DPT-300,Budget,5212.29
11/16/2023,OPEX-003,DPT-100,Budget,19589.67
11/26/2023,COGS-001,DPT-100,Budget,8736.65
10/27/2023,COGS-001,DPT-300,Actual,10038.17
02/10/2023,REV-001,DPT-100,Actual,144788.14
09/03/2023,REV-002,DPT-500,Budget,56518.88
06/11/2023,OPEX-003,DPT-100,Budget,3499.19
01/27/2023,OPEX-005,DPT-400,Actual,4737.92
02/28/2023,REV-002,DPT-100,Budget,83970.28
12/01/2023,REV-001,DPT-100,Actual,58195.82
12/04/2023,OPEX-005,DPT-200,Actual,6242.77
10/31/2023,OPEX-001,DPT-400,Actual,9206.9
05/08/2023,OPEX-002,DPT-400,Budget,2308.72
11/10/2023,OPEX-003,DPT-100,Budget,6553.81
10/04/2023,OPEX-002,DPT-400,Actual,16379.39
12/28/2023,OPEX-002,DPT-400,Budget,7804.04
03/15/2023,COGS-002,DPT-400,Budget,8269.44
11/07/2023,OPEX-003,DPT-400,Actual,12637.93
08/08/2023,REV-002,DPT-100,Actual,70814.21
11/26/2023,OPEX-005,DPT-100,Actual,17945.99
09/11/2023,REV-001,DPT-100,Actual,32510.8
02/10/2023,COGS-001,DPT-400,Actual,10782.51
10/18/2023,OPEX-003,DPT-300,Actual,4875.78
07/03/2023,OPEX-003,DPT-300,Actual,12586.59
03/29/2023,REV-002,DPT-100,Actual,103869.96
07/18/2023,OPEX-002,DPT-200,Actual,19158.07
06/29/2023,COGS-001,DPT-500,Actual,21941.99
08/09/2023,REV-001,DPT-500,Actual,49835.59
04/24/2023,REV-002,DPT-100,Actual,37092.69
10/28/2023,OPEX-003,DPT-300,Budget,2401.58
02/07/2023,COGS-001,DPT-200,Actual,19226.05
07/02/2023,COGS-002,DPT-500,Budget,17017.39
08/18/2023,OPEX-005,DPT-100,Actual,12932.66
03/17/2023,OPEX-005,DPT-100,Actual,14390.16
07/29/2023,OPEX-001,DPT-100,Actual,3356.53
12/12/2023,COGS-001,DPT-500,Actual,29255.03
12/02/2023,OPEX-002,DPT-200,Budget,6004.68
08/04/2023,OPEX-004,DPT-300,Actual,11230.94
09/05/2023,REV-001,DPT-400,Actual,133810.24
10/02/2023,OPEX-003,DPT-400,Actual,4454.25
06/07/2023,REV-002,DPT-300,Budget,57197.6
01/20/2023,OPEX-005,DPT-200,Budget,14352.92
06/10/2023,OPEX-001,DPT-400,Actual,8699.43
05/17/2023,OPEX-005,DPT-400,Actual,12835.49
03/19/2023,OPEX-003,DPT-200,Budget,7435.59
03/19/2023,REV-002,DPT-500,Actual,147365.23
05/26/2023,OPEX-002,DPT-200,Actual,6300.12
01/05/2023,OPEX-003,DPT-200,Budget,12080.62
02/28/2023,OPEX-005,DPT-500,Actual,15120.24
12/12/2023,REV-002,DPT-500,Actual,114506.54
08/04/2023,COGS-001,DPT-400,Budget,14514.6
04/07/2023,OPEX-004,DPT-300,Actual,12996.79
03/18/2023,COGS-002,DPT-400,Actual,13735.5
05/05/2023,OPEX-004,DPT-400,Budget,16338.11
07/09/2023,COGS-002,DPT-200,Budget,24077.02
12/26/2023,OPEX-002,DPT-200,Actual,15221.57
03/07/2023,OPEX-004,DPT-400,Actual,7249.21
07/06/2023,OPEX-001,DPT-100,Budget,12227.2
06/16/2023,OPEX-002,DPT-400,Actual,6008.15
09/27/2023,OPEX-002,DPT-500,Actual,19690.22
06/03/2023,OPEX-002,DPT-400,Actual,8112.11
10/28/2023,COGS-002,DPT-300,Actual,13214.91
03/31/2023,REV-002,DPT-500,Budget,127052.68
11/04/2023,COGS-001,DPT-400,Actual,17830.38
09/24/2023,OPEX-003,DPT-200,Budget,13817.36
03/03/2023,OPEX-004,DPT-400,Actual,5062.18
07/04/2023,OPEX-004,DPT-200,Actual,7274.05
07/09/2023,OPEX-005,DPT-400,Actual,4980.53
06/04/2023,OPEX-003,DPT-200,Actual,2215.41
11/03/2023,COGS-002,DPT-300,Actual,13678.46
01/19/2023,REV-002,DPT-200,Actual,14980.68
06/04/2023,OPEX-002,DPT-100,Actual,16664.25
02/11/2023,OPEX-002,DPT-500,Budget,7460.56
05/06/2023,OPEX-001,DPT-200,Budget,12156.38
10/03/2023,REV-002,DPT-500,Actual,45897.66
05/13/2023,OPEX-001,DPT-200,Budget,14981.6
09/02/2023,COGS-002,DPT-100,Budget,8812.15
05/29/2023,OPEX-002,DPT-200,Actual,3754.91
06/06/2023,OPEX-001,DPT-400,Actual,12402.93
09/26/2023,OPEX-003,DPT-400,Budget,4015.56
06/23/2023,OPEX-004,DPT-300,Budget,19373.71
10/02/2023,OPEX-002,DPT-400,Budget,7944.8
10/26/2023,COGS-001,DPT-300,Actual,29223.62
12/01/2023,REV-002,DPT-100,Budget,122135.25
12/31/2023,OPEX-001,DPT-500,Actual,1822.03
07/09/2023,REV-001,DPT-500,Budget,14684.56
07/16/2023,REV-001,DPT-400,Budget,141458.98
08/07/2023,COGS-001,DPT-200,Actual,17921.37
04/29/2023,OPEX-002,DPT-400,Budget,8039.28
12/29/2023,REV-002,DPT-400,Actual,147240.12
02/23/2023,OPEX-005,DPT-100,Budget,11536.41
07/06/2023,REV-001,DPT-400,Budget,100933.8
07/30/2023,OPEX-001,DPT-500,Budget,18843.65
11/14/2023,REV-002,DPT-400,Budget,25722.68
08/26/2023,OPEX-002,DPT-300,Budget,15197.63
09/13/2023,REV-001,DPT-200,Budget,87619.84
03/17/2023,REV-002,DPT-200,Budget,12430.33
03/23/2023,COGS-002,DPT-300,Actual,19504.36
03/04/2023,OPEX-004,DPT-200,Actual,7182.64
08/06/2023,OPEX-003,DPT-400,Actual,4863.63
10/05/2023,REV-001,DPT-400,Budget,42379.25
03/10/2023,REV-001,DPT-500,Actual,130946.85
11/30/2023,OPEX-005,DPT-300,Budget,5825.88
08/26/2023,REV-002,DPT-100,Budget,84974.46
03/01/2023,OPEX-002,DPT-500,Budget,18268.53
03/27/2023,OPEX-002,DPT-100,Actual,16403.73
03/18/2023,COGS-001,DPT-100,Budget,8945.7
06/14/2023,OPEX-002,DPT-100,Actual,9741.65
03/18/2023,OPEX-005,DPT-200,Actual,16821.55
09/05/2023,OPEX-002,DPT-500,Budget,14135.05
08/06/2023,COGS-002,DPT-400,Budget,17736.89
04/12/2023,COGS-002,DPT-200,Budget,16084.06
09/24/2023,REV-002,DPT-300,Budget,67131.58
07/02/2023,OPEX-001,DPT-500,Actual,3000.27
01/27/2023,OPEX-002,DPT-100,Actual,3928.21
08/05/2023,COGS-001,DPT-200,Actual,21461.24
12/01/2023,REV-002,DPT-500,Budget,36487.2
12/09/2023,REV-001,DPT-300,Budget,127412.95
10/12/2023,COGS-001,DPT-300,Budget,16392.32
02/10/2023,REV-002,DPT-300,Budget,76013.56
09/14/2023,REV-001,DPT-200,Actual,64943.59
04/17/2023,REV-002,DPT-500,Budget,149762.4
12/03/2023,OPEX-004,DPT-200,Budget,15460.03
02/05/2023,COGS-002,DPT-100,Actual,10406.86
07/15/2023,REV-001,DPT-200,Actual,60532.02
08/19/2023,OPEX-003,DPT-100,Actual,4196.94
04/01/2023,COGS-002,DPT-100,Actual,18006.88
10/01/2023,COGS-001,DPT-500,Actual,21624.97
02/06/2023,OPEX-004,DPT-400,Budget,2917.2
05/13/2023,OPEX-003,DPT-200,Budget,4273.35
01/08/2023,OPEX-004,DPT-300,Budget,10178.25
12/02/2023,OPEX-002,DPT-100,Budget,5334.42
01/26/2023,OPEX-005,DPT-300,Actual,16238.81
09/15/2023,OPEX-005,DPT-500,Actual,14269.61
02/20/2023,OPEX-003,DPT-400,Actual,4058.9
12/18/2023,OPEX-004,DPT-400,Actual,8725.25
12/26/2023,OPEX-001,DPT-200,Actual,4493.33
02/17/2023,OPEX-002,DPT-200,Budget,12542.36
02/18/2023,OPEX-001,DPT-400,Actual,1177.81
04/23/2023,REV-002,DPT-300,Actual,140779.58
05/15/2023,OPEX-001,DPT-200,Budget,16540.64
05/25/2023,OPEX-001,DPT-500,Actual,15673.24
01/29/2023,OPEX-004,DPT-300,Actual,15090.19
08/06/2023,OPEX-002,DPT-300,Budget,6832.8
01/11/2023,COGS-002,DPT-200,Budget,17948.2
12/26/2023,COGS-002,DPT-500,Actual,22247.58
05/09/2023,OPEX-005,DPT-100,Budget,19401.87
07/20/2023,OPEX-004,DPT-100,Actual,9017.77
05/23/2023,COGS-002,DPT-400,Budget,29903.31
09/02/2023,OPEX-001,DPT-400,Budget,15128.65
04/04/2023,OPEX-002,DPT-400,Actual,16332.75
08/26/2023,OPEX-005,DPT-100,Actual,2056.45
08/22/2023,REV-001,DPT-300,Actual,127626.2
08/29/2023,REV-002,DPT-300,Budget,101515.82
07/07/2023,OPEX-001,DPT-500,Actual,18216.09
11/10/2023,OPEX-005,DPT-300,Budget,7508.52
11/25/2023,REV-002,DPT-300,Actual,91419.76
01/20/2023,OPEX-003,DPT-500,Actual,3876.08
11/23/2023,REV-001,DPT-300,Budget,132333.77
02/24/2023,OPEX-005,DPT-200,Budget,15475.14
09/07/2023,OPEX-002,DPT-300,Actual,15558.05
05/06/2023,COGS-002,DPT-300,Budget,8238.17
11/01/2023,REV-002,DPT-100,Budget,30864.84
10/26/2023,REV-002,DPT-500,Actual,58416.51
11/27/2023,REV-002,DPT-400,Actual,120359.45
01/29/2023,OPEX-002,DPT-300,Actual,16412.17
04/12/2023,OPEX-005,DPT-100,Actual,19705.67
09/07/2023,REV-002,DPT-200,Actual,75339.86
02/21/2023,COGS-001,DPT-300,Actual,20587.09
01/11/2023,OPEX-001,DPT-200,Budget,17543.04
12/06/2023,COGS-001,DPT-200,Budget,10445.72
04/29/2023,REV-002,DPT-100,Actual,84030.1
06/29/2023,COGS-002,DPT-100,Budget,27135.78
09/18/2023,REV-001,DPT-300,Actual,38936.94
06/18/2023,OPEX-002,DPT-200,Budget,19806.18
09/16/2023,COGS-001,DPT-400,Actual,9335.97
12/27/2023,OPEX-002,DPT-100,Actual,15445.21
12/21/2023,OPEX-005,DPT-500,Budget,11940.91
12/24/2023,REV-002,DPT-400,Actual,98601.75
08/14/2023,REV-002,DPT-100,Actual,26432.48
04/12/2023,REV-001,DPT-400,Budget,61054.32
11/12/2023,REV-002,DPT-300,Budget,43921.44
02/14/2023,OPEX-003,DPT-500,Budget,19826.18
07/20/2023,OPEX-003,DPT-200,Budget,2818.83
07/15/2023,REV-001,DPT-300,Budget,36091.48
11/03/2023,OPEX-002,DPT-400,Actual,6873.56
07/29/2023,OPEX-004,DPT-100,Actual,18703.3
10/07/2023,COGS-002,DPT-100,Budget,12597.32
04/10/2023,OPEX-004,DPT-500,Actual,14680.23
03/17/2023,REV-001,DPT-100,Actual,46114.78
03/07/2023,OPEX-002,DPT-300,Budget,2848.27
09/06/2023,OPEX-005,DPT-400,Actual,6958.36
01/10/2023,REV-001,DPT-200,Budget,104301.38
11/16/2023,REV-002,DPT-200,Actual,56506.45
11/13/2023,COGS-002,DPT-200,Budget,10603.33
06/22/2023,OPEX-002,DPT-400,Budget,4464.22
06/03/2023,REV-002,DPT-500,Actual,123049.44
03/25/2023,COGS-001,DPT-500,Budget,22191.73
10/17/2023,COGS-001,DPT-300,Actual,5950.89
06/29/2023,COGS-002,DPT-500,Budget,24456.47
12/12/2023,OPEX-003,DPT-300,Actual,3532.41
07/25/2023,OPEX-001,DPT-200,Budget,3928.53
09/11/2023,COGS-002,DPT-300,Budget,6729.4
11/07/2023,OPEX-002,DPT-300,Budget,16154.44
09/04/2023,REV-001,DPT-400,Budget,120807.86
01/25/2023,OPEX-001,DPT-500,Budget,12097.36
04/15/2023,OPEX-004,DPT-500,Budget,11167.64
08/02/2023,OPEX-004,DPT-300,Budget,3413.11
08/14/2023,COGS-002,DPT-500,Budget,20384.15
07/23/2023,COGS-002,DPT-300,Actual,12258.52
11/07/2023,OPEX-004,DPT-400,Budget,10968.77
05/18/2023,OPEX-001,DPT-400,Budget,6882.03
01/20/2023,OPEX-005,DPT-500,Actual,10912.97
11/22/2023,OPEX-001,DPT-100,Actual,13378.25
08/09/2023,OPEX-005,DPT-300,Actual,4495.44
09/05/2023,REV-001,DPT-200,Budget,113487.14
08/05/2023,OPEX-001,DPT-200,Budget,1090.65
03/04/2023,OPEX-003,DPT-400,Actual,16597.08
11/13/2023,OPEX-003,DPT-500,Actual,3979.51
11/03/2023,OPEX-003,DPT-500,Actual,1357.38
01/14/2023,OPEX-001,DPT-400,Actual,17003.52
05/25/2023,REV-001,DPT-100,Budget,108752.48
09/19/2023,OPEX-003,DPT-500,Actual,11189.39
09/15/2023,OPEX-001,DPT-300,Actual,15996.32
08/05/2023,OPEX-002,DPT-500,Budget,10853.34
10/12/2023,COGS-001,DPT-400,Actual,29747.59
03/05/2023,OPEX-002,DPT-100,Budget,10589.62
01/03/2023,OPEX-001,DPT-400,Actual,18245.47
08/23/2023,OPEX-005,DPT-400,Actual,6384.85
11/06/2023,OPEX-001,DPT-100,Actual,2564.12
04/14/2023,COGS-002,DPT-200,Budget,9273.06
04/13/2023,REV-002,DPT-300,Budget,34560.54
06/08/2023,COGS-001,DPT-400,Actual,26569.14
12/30/2023,OPEX-004,DPT-200,Actual,9103.08
04/09/2023,OPEX-005,DPT-200,Budget,16351.22
06/09/2023,REV-002,DPT-200,Budget,14307.48
05/07/2023,OPEX-005,DPT-100,Budget,1729.74
12/20/2023,OPEX-001,DPT-400,Budget,15941.32
04/25/2023,OPEX-003,DPT-200,Actual,15009.28
06/04/2023,OPEX-002,DPT-100,Actual,14990
09/18/2023,OPEX-002,DPT-500,Budget,11384.93
11/22/2023,REV-002,DPT-400,Budget,139194.88
07/28/2023,OPEX-005,DPT-100,Actual,8388.6
06/21/2023,COGS-001,DPT-300,Actual,10264.78
07/17/2023,OPEX-002,DPT-200,Budget,8025.07
08/14/2023,OPEX-001,DPT-400,Actual,17536.18
01/25/2023,OPEX-005,DPT-100,Actual,19624.2
08/16/2023,REV-001,DPT-200,Budget,66192.83
09/02/2023,OPEX-003,DPT-400,Actual,3594.58
09/22/2023,COGS-002,DPT-400,Budget,16252.18
06/06/2023,OPEX-002,DPT-400,Budget,14913.6
02/10/2023,OPEX-002,DPT-100,Actual,16639.41
12/23/2023,OPEX-004,DPT-100,Actual,3529.9
07/12/2023,REV-002,DPT-200,Actual,36647.06
04/09/2023,COGS-001,DPT-300,Actual,6497.95
06/28/2023,REV-001,DPT-300,Budget,108114.26
02/05/2023,REV-001,DPT-500,Actual,148193.52
02/03/2023,OPEX-002,DPT-200,Budget,5753.24
10/04/2023,OPEX-005,DPT-200,Actual,13251.12
04/07/2023,OPEX-001,DPT-100,Budget,9142.48
06/06/2023,COGS-002,DPT-400,Actual,10101.43
09/08/2023,OPEX-003,DPT-500,Actual,12953.19
03/15/2023,OPEX-005,DPT-500,Actual,12618.56
04/29/2023,OPEX-004,DPT-200,Actual,12487.65
07/12/2023,COGS-002,DPT-100,Actual,14254.64
11/17/2023,OPEX-004,DPT-500,Actual,18571.29
04/08/2023,OPEX-003,DPT-200,Budget,6632.76
01/21/2023,OPEX-002,DPT-100,Actual,5309.82
01/16/2023,COGS-001,DPT-200,Actual,9266.06
05/08/2023,OPEX-004,DPT-300,Budget,11648.22
07/08/2023,OPEX-003,DPT-500,Actual,6489.03
08/20/2023,OPEX-005,DPT-100,Budget,6629.95
08/04/2023,COGS-002,DPT-500,Budget,27882.23
07/06/2023,OPEX-004,DPT-300,Actual,6678.56
03/21/2023,OPEX-001,DPT-400,Budget,10306.07
01/01/2023,REV-002,DPT-400,Budget,115394.32
08/09/2023,OPEX-002,DPT-200,Budget,19858.89
10/25/2023,OPEX-004,DPT-100,Budget,2740.13
09/24/2023,REV-002,DPT-400,Budget,70329.12
10/21/2023,OPEX-005,DPT-100,Actual,1495.74
12/04/2023,REV-002,DPT-300,Actual,112975.53
02/21/2023,OPEX-005,DPT-200,Budget,10655.51
04/05/2023,COGS-001,DPT-300,Budget,18411.91
07/26/2023,OPEX-004,DPT-400,Actual,15255.61
04/02/2023,OPEX-005,DPT-100,Budget,7084.81
02/28/2023,OPEX-001,DPT-200,Actual,9928.3
01/09/2023,OPEX-002,DPT-300,Actual,14603.86
08/05/2023,OPEX-002,DPT-300,Budget,2354.85
10/10/2023,COGS-001,DPT-500,Actual,8825.54
11/29/2023,OPEX-003,DPT-400,Budget,16953.86
11/10/2023,COGS-001,DPT-300,Actual,26959.03
12/26/2023,OPEX-004,DPT-300,Actual,7209.86
10/07/2023,OPEX-002,DPT-300,Actual,5537.94
04/05/2023,COGS-001,DPT-300,Actual,22603.38
10/17/2023,OPEX-004,DPT-400,Actual,11009.81
02/23/2023,OPEX-002,DPT-100,Budget,18660.56
09/04/2023,OPEX-001,DPT-100,Actual,9205.04
03/17/2023,OPEX-001,DPT-300,Actual,2604.28
09/14/2023,OPEX-002,DPT-100,Budget,15781.63
04/20/2023,COGS-001,DPT-100,Actual,15000.43
10/13/2023,REV-001,DPT-500,Actual,105206.24
04/27/2023,OPEX-002,DPT-200,Budget,2255.02
10/21/2023,REV-002,DPT-200,Actual,77377.21
06/15/2023,REV-002,DPT-400,Budget,75265.59
07/03/2023,OPEX-002,DPT-400,Actual,4578.36
08/26/2023,OPEX-003,DPT-100,Actual,13473.08
03/05/2023,OPEX-003,DPT-300,Budget,13119.6
08/14/2023,REV-002,DPT-300,Actual,130193.82
04/07/2023,OPEX-001,DPT-300,Budget,6802.6
03/30/2023,COGS-002,DPT-200,Budget,27230.19
09/26/2023,COGS-001,DPT-100,Budget,20552.71
06/25/2023,OPEX-003,DPT-400,Actual,12372.27
05/14/2023,COGS-002,DPT-200,Actual,12009.36
07/27/2023,OPEX-001,DPT-400,Actual,4622.17
02/18/2023,OPEX-002,DPT-400,Budget,8827.86
03/18/2023,REV-002,DPT-500,Actual,35319.45
04/10/2023,COGS-002,DPT-100,Actual,20991.85
05/04/2023,REV-002,DPT-100,Budget,91439.23
08/12/2023,OPEX-001,DPT-400,Budget,3997.02
11/08/2023,OPEX-004,DPT-400,Budget,2526.87
07/31/2023,OPEX-001,DPT-500,Actual,7207.12
10/22/2023,REV-002,DPT-500,Budget,91743.37
04/05/2023,OPEX-002,DPT-400,Actual,7490.91
06/20/2023,OPEX-004,DPT-200,Budget,11033.65
12/30/2023,REV-001,DPT-100,Actual,95797.37
01/08/2023,OPEX-002,DPT-400,Actual,11462.23
02/04/2023,OPEX-004,DPT-400,Actual,15195.89
01/17/2023,COGS-001,DPT-500,Budget,9455.4
12/19/2023,REV-001,DPT-100,Budget,13452.64
05/20/2023,OPEX-003,DPT-500,Actual,14564.66
10/21/2023,COGS-001,DPT-200,Budget,21417.29
03/04/2023,COGS-002,DPT-500,Actual,27202.94
09/09/2023,REV-001,DPT-400,Actual,29909.78
10/17/2023,COGS-001,DPT-300,Actual,14224.45
08/13/2023,REV-001,DPT-400,Budget,65665
08/12/2023,COGS-001,DPT-400,Actual,23334.88
02/12/2023,COGS-002,DPT-100,Budget,24190.31
07/11/2023,OPEX-002,DPT-500,Actual,13069.47
12/02/2023,OPEX-002,DPT-500,Budget,14995.57
09/15/2023,COGS-001,DPT-400,Budget,20385.41
07/27/2023,OPEX-004,DPT-100,Budget,6766.7
05/07/2023,COGS-002,DPT-200,Actual,15348.94
02/11/2023,OPEX-004,DPT-300,Actual,15417.98
11/15/2023,OPEX-003,DPT-200,Actual,5093.25
05/28/2023,OPEX-005,DPT-400,Actual,13065.58
03/24/2023,OPEX-005,DPT-100,Actual,8997.09
12/31/2023,OPEX-002,DPT-200,Actual,17421.22
10/29/2023,OPEX-004,DPT-400,Budget,11644.56
03/20/2023,OPEX-002,DPT-100,Actual,3103.75
01/20/2023,OPEX-004,DPT-200,Budget,10478
01/11/2023,OPEX-005,DPT-400,Budget,2921.32
07/25/2023,OPEX-002,DPT-300,Budget,18759.74
01/16/2023,OPEX-001,DPT-500,Actual,13131.73
02/22/2023,COGS-001,DPT-300,Budget,7883.4
11/14/2023,COGS-001,DPT-300,Actual,23596.05
02/20/2023,OPEX-003,DPT-100,Budget,10765.37
03/25/2023,OPEX-001,DPT-400,Actual,6971.98
01/08/2023,REV-001,DPT-400,Actual,71605.74
02/19/2023,OPEX-003,DPT-300,Budget,17350
02/15/2023,OPEX-001,DPT-100,Budget,1656.37
05/29/2023,REV-001,DPT-400,Budget,91485.83
10/21/2023,COGS-001,DPT-300,Actual,10550.38
03/06/2023,OPEX-005,DPT-500,Actual,5175.51
12/24/2023,OPEX-002,DPT-300,Budget,18385.97
09/08/2023,OPEX-002,DPT-500,Budget,4428.87
10/26/2023,OPEX-001,DPT-100,Actual,3111.18
07/06/2023,OPEX-005,DPT-500,Actual,12163.05
